By rea  son of  his fall  en div in  i ty,-+-+-+-+-+,-+-+-+--+-+
Spread ing  a shade:  the Nai  ad mid  her reeds,-+-+-+-+-+,+--+-+-+-+
Press'd her  cold fin  ger clos  er to  her lips.,-+-+-+-+-+,+-++-+-+-+|+-++-+---+
"Nuns fret  not at  their con  vent's nar  row  room,",-+-+-+-+-+,+++--+-+-+
"And her  mits are  con tent  ed with  their  cells,",-+-+-+-+-+,-+-+-+-+-+
And stu  dents with  their pen  sive cit  a  dels;,-+-+-+-+-+,-+-+-+-+-+
"Maids at  the wheel,  the weav  er at  his  loom,",-+-+-+-+-+,+--+-+-+-+
"Sit blithe  and hap  py;  bees  that soar  for  bloom,",-+-+-+-+-+,++-+-+-+-+
"High as  the high  est peak  of Fur  ness  fells,",-+-+-+-+-+,+--+-+-+-+
Will mur  mur by  the hour  in fox  glove  bells:,-+-+-+-+-+,-+-+-+-+-+
"In truth  the pris  on, un  to which  we  doom",-+-+-+-+-+,-+-+-+-+-+
"Our selves,  no pris  on is:  and hence  for  me,",-+-+-+-+-+,-+-+-+-+-+
"In sun  dry moods,  'twas pas  time to  be  bound",-+-+-+-+-+,-+-+-+-+-+
With in  the Son  net's scan  ty plot  of  ground;,-+-+-+-+-+,-+-+-+-+-+
Pleased if  some souls  (for such  there needs  must  be),-+-+-+-+-+,+-++-+-+-+
"Who have felt  the weight  of too  much li  ber  ty,",-+-+-+-+-+,--+-+-+++-+
"Should find  brief sol  ace there,  as I  have  found.",-+-+-+-+-+,-+++-+-+-+
"What evs When as  in silks  my Ju  lia  goes,",-+-+-+-+,-+-+-+-+
"Then, then  (me thinks)  how sweet  ly  flows",-+-+-+-+,++-+-+-+
That li  que fac  tion of  her  clothes.,-+-+-+-+,-+-+-+-+
"Next, when  I cast  mine eyes  and  see",-+-+-+-+,+--+-+-+
"That brave  vi bra  tion each  way  free,",-+-+-+-+,-+-+-+++
O how  that glit  ter ing tak  eth  me!,-+-+-+-+,+--+--+-+
"I strove  with none,  for none  was worth  my  strife:",-+-+-+-+-+,-+-+-+-+-+
"Na ture  I loved,  and, next  to Na  ture,  Art:",-+-+-+-+-+,+--+-+-+-+
I warm'd  both hands  be fore  the fire  of  Life;,-+-+-+-+-+,-+++-+-+-+
It sinks;  and I  am read  y to  de  part.,-+-+-+-+-+,-+-+-+-+-+|++-+-+---+
"There was nev  er a sound  be side  the wood  but  one,",-+-+-+-+-+,--+--+-+-+-+
And that  was my long  scythe whis  per ing to  the  ground.,-+-+-+-+-+,-+--+++--+-+
What was  it it whis  pered?  I knew  not well  my  self;,-+-+-+-+-+,-+--+--+-+-+
"Per haps  it was some  thing a bout  the heat  of the  sun,",-+-+-+-+-+,-+--+--+-+--+
"Some thing,  per haps,  a bout  the lack  of  sound--",-+-+-+-+-+,+--+-+-+-+
And that  was why  it whis  pered and did  not  speak.,-+-+-+-+-+,-+-+-+--+-+
"It was  no dream  of the gift  of i  dle hou  rs,",-+-+-+-+-+,--++--+-+-+-
Or eas  y gold  at the hand  of fay  or  elf:,-+-+-+-+-+,-+-+--+-+-+
An y  thing more  than the truth  would have seemed  too  weak,-+-+-+-+-+,+--+--+--+-+|+--+--+--+++
"To the ear  nest love  that laid  the swale  in  rows,",-+-+-+-+-+,--+-+-+-+-+
Not with  out fee  ble point  ed spikes  of flow  ers,-+-+-+-+-+,+-++-+-+-+-|+--+-+-+-+-
"(Pale or  chis es),  and scared  a bright  green  snake.-",-+-+-+-+-+,++---+-+++
The fact  is the sweet  est dream  that la  bor  knows.,-+-+-+-+-+,-+--+-+-+-+
My long  scythe whis  pered and left  the hay  to  make.,-+-+-+-+-+,-+++--+-+-+
"I must  not think  of thee;  and,  ti  red yet  strong,",-+-+-+-+-+,-+-+-+-+--+
I shun  the love  that lurks  in all  de  light--,-+-+-+-+-+,-+-+-+-+-+
"The love  of thee-- and in  the blue  heaven's  height,",-+-+-+-+-+,-+-+---+++
And in  the dear  est pas  sage of  a  song.,-+-+-+-+-+,-+-+-+-+-+
"Oh, just  be yond  the sweet  est thoughts  that  throng",-+-+-+-+-+,++-+-+-+-+
"This breast,  the thought  of thee  waits, hid  den yet  bright;",-+-+-+-+-+,-+-+-+++--+
"But it  must nev  er, nev  er come  in  sight;",-+-+-+-+-+,-+-+-+-+-+
I must  stop short  of thee  the whole  day  long.,-+-+-+-+-+,--++---+++|--++-+-+++
"But when  sleep comes  to close  each dif  fi cult  day,",-+-+-+-+-+,--++-+++--+
"When night  gives pause  to the  long watch  I  keep,",-+-+-+-+-+,-+++--++-+
"And all  my bonds  I needs  must loose  a  part,",-+-+-+-+-+,-+-+-+-+-+
Must doff  my will  as rai  ment laid  a  way--,-+-+-+-+-+,-+-+-+-+-+
With the  first dream  that comes  with the  first  sleep,-+-+-+-+-+,--++-+--++
"I run,  I run,  I am gath  ered to  thy  heart.",-+-+-+-+-+,-+-+--+-+-+
"Though I  am young,  and can  not  tell",-+-+-+-+,-+-+-+-+
"Ei ther  what Death  or Love  is  well,",-+-+-+-+,+--+-+-+
"Yet I  have heard  they both  bear  darts,",-+-+-+-+,-+-+-+++
And both  do aim  at hu  man  hearts.,-+-+-+-+,-+-+-+-+
"And then  a gain,  I have  been  told",-+-+-+-+,-+-++--+
"Love wounds  with heat,  as Death  with  cold;",-+-+-+-+,++-+-+-+
So that  I fear  they do  but  bring,-+-+-+-+,+--+-+-+
"Ex tremes  to touch,  and mean  one  thing.",-+-+-+-+,-+-+-+++
As in  a ru  in we  it  call,-+-+-+-+,-+-+-+-+|+--+-+-+
"One thing  to be  blown up,  or  fall;",-+-+-+-+,++--++-+
Or to  o ur end  like way  may  have,-+-+-+-+,-+--+++-+
"By a flash  of light  ning, or  a  wave;",-+-+-+-+,--+-+-+-+
So Love's  in flam  èd shaft  or  brand,-+-+-+-+,-+-+-+-+
May kill  as soon  as Death's  cold  hand;,-+-+-+-+,-+-+-+++
Ex cept  Love's fi  res the vir  tue  have,-+-+-+-+,-+++--+-+
To fright  the frost  out of  the  grave.,-+-+-+-+,-+-++--+
"I have  been here  be  fore,",-+-+-+,+--+-+|+-+--+|-+-+-+|-++--+|--++-+
But when  or how  I can  not  tell:,-+-+-+-+,-+-+-+-+
"I know  the grass  be yond  the  door,",-+-+-+-+,-+-+-+-+
"The sweet  keen  smell,",-+-+,-+++
"The sigh  ing sound,  the lights  a round  the  shore.",-+-+-+-+-+,-+-+-+-+-+
"You have  been mine  be  fore,--",-+-+-+,+--+-+
How long  a go  I may  not  know:,-+-+-+-+,-+-+-+-+
But just  when at  that swal  low's  soar,-+-+-+-+,-++--+-+
"Your neck  turned  so,",-+-+,-+++
"Some veil  did fall,-- I knew  it all  of  yore.",-+-+-+-+-+,-+-+-+-+-+|++-+-+-+-+
"Then, now,-- per chance  a  gain!",-+-+-+,++-+-+
O round  mine eyes  your tress  es  shake!,-+-+-+-+,-+-+-+-+|++-+-+-+
Shall we  not lie  as we  have  lain,-+-+-+-+,-+-+-+-+|+--+-+-+|--++--++|+-++--++
"Thus for  Love's  sake,",-+-+,+-++
"And sleep,  and wake,  yet nev  er break  the  chain?",-+-+-+-+-+,-+-+-+-+-+
Shall I  com pare  thee to  a summer's  day?,-+-+-+-+-+,-+-+-+-+-+
Thou art  more love  ly and  more tem  per  ate:,-+-+-+-+-+,--++--++-+
"Rough winds  do shake  the dar  ling buds  of  May,",-+-+-+-+-+,++-+-+-+-+
And sum  mer's lease  hath all  too short  a  date;,-+-+-+-+-+,-+-+-+++-+
"Some times  too hot  the eye  of heav  en  shines,",-+-+-+-+-+,+-++-+-+-+
And of  ten is  his gold  com plex  ion  dimmed;,-+-+-+-+-+,-+-+-+-+-+
"And eve  ry fair  from fair  some times  de  clines,",-+-+-+-+-+,-+-+-++--+
By chance  or na  ture's chang  ing course  un  trimmed;,-+-+-+-+-+,-+-+-+-+-+
"But thy  e ter  nal sum  mer shall  not  fade,",-+-+-+-+-+,-+-+-+-+-+|-+-+-+--++
Nor lose  pos ses  sion of  that fair  thou  ow'st;,-+-+-+-+-+,-+-+-+-+-+
"Nor shall  death brag  thou wand'  rest in  his  shade,",-+-+-+-+-+,+-++-+-+-+
When in  e ter  nal lines  to Time  thou  grow'st;,-+-+-+-+-+,-+-+-+-+-+
"So long  as men  can breathe,  or eyes  can  see,",-+-+-+-+-+,-+-+-+-+-+
"So long  lives this,  and this  gives life  to  thee.",-+-+-+-+-+,-+++-+-+-+|-+++-+++-+
I have  de si red to  go,-+-+-+,+--+--+
"Where springs  not  fail,",-+-+,-+++
To fields  where flies  no sharp  and sid  ed  hail,-+-+-+-+-+,-+-+-+-+-+
And a  few lil  ies  blow.,-+-+-+,--++-+
And I  have asked  to  be,-+-+-+,-+-+-+
"Where no  storms  come,",-+-+,-+++
"Where the  green swell  is in  the ha  vens  dumb,",-+-+-+-+-+,--++-+-+-+
And out  of the swing  of the  sea.,-+-+-+,-+--+--+
"Slow, slow,  fresh fount,  keep time  with my  salt  tears;",-+-+-+-+-+,++++++--++
"Yet slow  er, yet,  O faint  ly, gen  tle  springs!",-+-+-+-+-+,-+-+++-+-+
"List to  the heav  y part  the mu  sic  bears,",-+-+-+-+-+,+--+-+-+-+
Woe weeps  out her  di vi  sion when  she  sings.,-+-+-+-+-+,+++--+-+-+|+++--+---+
Droop herbs  and flow  ers;,-+-+,++-+-
Fall grief  in show  ers;,-+-+,++-+-
"O ur beau  ties are  not o  urs.  O,  I could  still,",-+-+-+-+-+,--+--++-+--+
"Like melt  ing snow  up on  some crag  gy  hill,",-+-+-+-+-+,-+-+-+-+-+|-+-+--++-+
"Drop, drop,  drop,  drop,",-+-+,++++
Since na  ture's pride  is now  a with  ered daf  fo  dil.,-+-+-+-+-+-+,-+-+-+-+-+-+
"I met  a trav  el ler from  an an  tique  land,",-+-+-+-+-+,-+-+--+--++|-+-+--+-+-+
Who said:  Two vast  and trunk  less legs  of  stone,-+-+-+-+-+,-+++-+-+-+
"Stand in  the des  ert....  Near  them, on  the  sand,",-+-+-+-+-+,+--+-+-+-+
"Half sunk,  a shat  tered vis  age lies,  whose  frown,",-+-+-+-+-+,++-+-+-+-+
"And wrin  kled lip,  and sneer  of cold  com  mand,",-+-+-+-+-+,-+-+-+-+-+
Tell that  its sculp  tor well  those pas  sions  read,-+-+-+-+-+,+--+-+-+-+
"Which yet  sur vive,  stamped on  these life  less  things,",-+-+-+-+-+,-+-++--+-+
"The hand  that mocked  them, and  the heart  that  fed:",-+-+-+-+-+,-+-+-+-+-+
And on  the ped  es tal  these words  ap  pear:,-+-+-+-+-+,-+-+--++-+
"My name  is Oz  y man  di as, king  of  kings:",-+-+-+-+-+,-+-+-+--+-+
"Look on  my works,  ye Might  y, and  de  spair!",-+-+-+-+-+,+--+-+-+-+|+--+++---+
Noth ing  be side  re mains.  Round the  de  cay,-+-+-+-+-+,+--+-++--+
"Of that  co los  sal wreck,  bound less  and  bare,",-+-+-+-+-+,-+-+-++--+
The lone  and lev  el sands  stretch far  a  way.,-+-+-+-+-+,-+-+-+++-+
"True Ease  in Writ  ing comes  from Art,  not  Chance,",-+-+-+-+-+,++-+-+-+-+|++-+-+-+++
As those  move eas  i est  who  have learn'd  to  dance.,-+-+-+-+-+,-+++--+-+-+
"'Tis not  e nough  no Harsh  ness gives   Of fence,",-+-+-+-+-+,-+-+-+-+-+|-+-+++-+-+
The Sound  must seem  an Ech o to   the Sense.,-+-+-+-+-+,-+-+-+-+-+
"Soft is  the Strain  when Zeph  yr gen  tly  blows,",-+-+-+-+-+,+--+-+-+-+
And the  smooth Stream  in smooth  er Num  bers  flows;,-+-+-+-+-+,--++-+-+-+
"But when  loud Surg  es lash  the sound  ing  Shore,",-+-+-+-+-+,--++-+-+-+
"The hoarse,  rough Verse  shou'd like  the Tor  rent  roar.",-+-+-+-+-+,-+++-+-+-+
"When A  jax strives  some Rock's  vast Weight  to  throw,",-+-+-+-+-+,-+-+++++-+
"The Line  too la  bours,  and  the Words  move  slow;",-+-+-+-+-+,-+++---+++
"Not so,  when swift  Ca mil  la scours  the  Plain,",-+-+-+-+-+,-+-+-+-+-+
"Flies o'er  th'un bend  ing Corn,  and skims  a long  the  Main.",-+-+-+-+-+-+,+--+-+-+-+-+
"That light  whose smile  kin dles  the U  ni  verse,",-+-+-+-+-+,-+-++--+-+
"That Beau  ty in  which all  things work  and  move,",-+-+-+-+-+,-+---+++-+
That Ben  e dic  tion which  the e clips  ing  curse,-+-+-+-+-+,-+-+-+--+-+
"Of birth  can quench  not,  that  sus tain  ing  Love",-+-+-+-+-+,-+-++--+-+
Which through  the web  of be  ing blind  ly  wove,-+-+-+-+-+,-+-+-+-+-+
"By man  and beast  and earth  and air  and  sea,",-+-+-+-+-+,-+-+-+-+-+
Burns bright  or dim  as each  are mir  rors  of,-+-+-+-+-+,++-+-+-+-+
"The fi  re for which  all thirst;  now beams  on  me,",-+-+-+-+-+,-+--+++++-+|-+--+++-+-+
Con sum  ing the  last clouds  of cold  mor tal  i  ty.,-+-+-+-+-+-+,-+--++-+-+-+
The breath  whose might  I have  in voked  in  song,-+-+-+-+-+,-+-+-+-+-+
De scends  on me;  my spir  it's bark  is driv  en,-+-+-+-+-+,-+-+-+-+-+-
"Far from  the shore,  far from  the trem  bl ing  throng",-+-+-+-+-+,+--++--+--+
Whose sails  were nev  er to  the tem  pest giv  en;,-+-+-+-+-+,-+-+-+-+-+-
The mass  y earth  and spher  ed skies  are riv  en!,-+-+-+-+-+,-+-+-+-+-+-
"I am  borne dark  ly, fear  ful ly,  a  far;",-+-+-+-+-+,--++-+-+-+
"Whilst, burn  ing through  the in  most veil  of Heav  en,",-+-+-+-+-+-,-+-+-+-+-+-
"The soul  of A  do na  is,  like  a  star,",-+-+-+-+-+,-+-+-+-+-+
Bea cons  from the  a bode  where the  E ter  nal  are.,-+-+-+-+-+-+,+-+--++--+-+
In Xan  a du  did Ku  bla  Khan,-+-+-+-+,-+-+-+-+
A state  ly pleas  ure dome  de  cree:,-+-+-+-+,-+-+-+-+
"Where Alph,  the sa  cred riv  er,  ran",-+-+-+-+,-+-+-+-+
Through cav  erns meas  ure less  to  man,-+-+-+-+,-+-+-+-+
Down to  a sun  less  sea.,-+-+-+,+--+-+
So twice  five miles  of fer  tile  ground,-+-+-+-+,-+++-+-+
With walls  and towers  were gir  dled  round:,-+-+-+-+,-+-+-+-+
"And there  were gar  dens bright  with sin  u ous  rills,",-+-+-+-+-+,-+-+-+-+--+
Where blos  somed man  y an in  cense- bear  ing  tree;,-+-+-+-+-+,-+-+--+-+-+
"And here  were for  ests an  cient as  the  hills,",-+-+-+-+-+,-+-+-+-+-+
En fold  ing sun  ny spots  of green  er  y.,-+-+-+-+-+,-+-+-+-+-+
But oh!  that deep  ro man  tic chasm  which slant  ed,-+-+-+-+-+,-+-+-+-+-+-
Down the  green hill  a thwart  a ce  darn cov  er!,-+-+-+-+-+,+-++-+-+-+-
A sav  age place!  as ho  ly and  en chant  ed,-+-+-+-+-+,-+-+-+-+-+-
As e'er  be neath  a wan  ing moon  was haunt  ed,-+-+-+-+-+,-+-+-+-+-+-
By wo  man wail  ing for  her de  mon- lov  er!,-+-+-+-+-+,-+-+-+-+-+-
"And from  this chasm,  with cease  less tur  moil seeth  ing,",-+-+-+-+-+,-+-+-+-+-+-
"As if  this earth  in fast  thick pants  were breath  ing,",-+-+-+-+-+,-+-+-+++-+-
A might  y foun  tain mo  ment ly  was  forced:,-+-+-+-+-+,-+-+-+-+-+
A mid  whose swift  half- in  ter mit  ted  burst,-+-+-+-+-+,-+-++--+-+
"Huge frag  ments vault  ed like  re bound  ing  hail,",-+-+-+-+-+,++-+---+-+|++-+-+-+-+
Or chaf  fy grain  be neath  the thresh  er's  flail:,-+-+-+-+-+,-+-+-+-+-+
"And 'mid  these danc  ing rocks,  at once  and ev  er",-+-+-+-+-+,-+-+-+-+-+-
It flung  up mo  ment ly  the sa  cred riv  er.,-+-+-+-+-+,-+++---+-+-|-+-+-+-+-+-
Five miles  me an  der ing with  a maz  y mo  tion,-+-+-+-+-+,++-+--+-+-+-|++-+----+-+-
"Through wood  and dale  the sa  cred riv  er  ran,",-+-+-+-+-+,-+-+-+-+-+
"Then reached  the cav  erns meas  ure less  to  man,",-+-+-+-+-+,-+-+-+-+-+
And sank  in tu  mult to  a life  less o  cean:,-+-+-+-+-+,-+-+-+-+-+-
And 'mid  this tu  mult Ku  bla heard  from  far,-+-+-+-+-+,-+-+-+-+-+
An ces  tral voic  es pro  phes y  ing  war!,-+-+-+-+-+,-+-+-+-+-+
The shad  ow of  the dome  of pleas  ure,-+-+-+-+,-+-+-+-+-
Float  ed mid  way on  the  waves;,-+-+-+-+,+-+-+-+
Where  was heard  the min  gled meas  ure,-+-+-+-+,+-+-+-+-
From  the foun  tain and  the  caves.,-+-+-+-+,+-+-+-+
"It was  a mir  a cle  of rare  de  vice,",-+-+-+-+-+,-+-+-+-+-+
A sun  ny pleas  ure- dome  with caves  of  ice!,-+-+-+-+-+,-+-+-+-+-+
A dam  sel with  a dul  ci  mer,-+-+-+-+,-+-+-+-+
In a vi  sion once  I  saw:,-+-+-+,--+-+-+
"It was  an Ab  ys sin  i an  maid,",-+-+-+-+,-+-+-+--+
"And on  her dul  cim er  she  played,",-+-+-+-+,-+-+-+-+
Sing  ing of  Mount A  bo  ra.,-+-+-+-+,+-+-+-+
Could I  re vive  with in  me,-+-+-+,-+-+-+-
"Her sym  pho ny  and  song,",-+-+-+,-+-+-+
"To such  a deep  de light  'twould win  me,",-+-+-+-+,-+-+-+-+-
"That  with mu  sic loud  and  long,",-+-+-+-+,+-+-+-+
"I  would build  that dome  in  air,",-+-+-+-+,+-+-+-+
That sun  ny dome!  those caves  of  ice!,-+-+-+-+,-+-+-+-+
"And all  who heard  should see  them  there,",-+-+-+-+,-+-+-+-+
"And all  should cry,  Be ware!  Be  ware!",-+-+-+-+,-+-+-+-+
His flash  ing eyes!  his float  ing  hair!,-+-+-+-+,-+-+-+-+
"Weave  a cir  cle round  him  thrice,",-+-+-+-+,+-+-+-+
"And close  your eyes  with ho  ly  dread,",-+-+-+-+,-+-+-+-+
"For he  on hon  ey- dew  hath  fed,",-+-+-+-+,-+-+-+-+
And drunk  the milk  of Par  a  dise.,-+-+-+-+,-+-+-+-+
"E ven such  is time,  which takes  in  trust",-+-+-+-+,--+-+-+-+
"Our youth,  our joys,  and all  we  have,",-+-+-+-+,-+-+-+-+
And pays  us but  with age  and  dust;,-+-+-+-+,-+-+-+-+
Who in  the dark  and si  lent  grave,-+-+-+-+,+--+-+-+
When we  have wan  dered all  our  ways,-+-+-+-+,-+-+-+-+
Shuts up  the sto  ry of  our  days;,-+-+-+-+,++-+---+
"And from  which earth,  and grave,  and  dust",-+-+-+-+,-+-+-+-+
"The Lord  shall raise  me up,  I  trust.",-+-+-+-+,-+-+-+-+
Give me  the low  est place:  not that  I  dare,-+-+-+-+-+,+--+-++--+
"Ask for  that low  est place,  but Thou  hast  died",-+-+-+-+-+,+--+-+-+-+
That I  might live  and  share,-+-+-+,-+-+-+
Thy glo  ry by  Thy  side.,-+-+-+,-+-+-+
Give me  the low  est place:  or if  for  me,-+-+-+-+-+,+--+-+-+-+
"That low  est place  too high,  make one  more  low",-+-+-+-+-+,-+-+-++--+|-+-+-++-++
Where I  may sit  and  see,-+-+-+,-+-+-+
My God  and love  Thee  so.,-+-+-+,-+-+-+
Who says  that fic  tions on  ly and  false  hair,-+-+-+-+-+,++-+-+--++|-+-+-+--++
Be come  a verse?  Is there  in truth  no beau  ty?,-+-+-+-+-+,-+-+-+-+-+-
Is all  good struc  ture in  a wind  ing  stair?,-+-+-+-+-+,-+++---+-+
"May no  lines pass,  ex cept  they do  their du  ty",-+-+-+-+-+,-+++-+-+-+-
"Not to  a true,  but paint  ed  chair?",-+-+-+-+,+--+-+-+
"Is it  no verse,  ex cept  en chant  ed  groves",-+-+-+-+-+,+-++-+-+-+|--++-+-+-+
And sud  den ar  bors shad  ow coarse-  spun  lines?,-+-+-+-+-+,-+-+-+-+++
Must purl  ing streams  re fresh  a lov  er's  loves?,-+-+-+-+-+,-+-+-+-+-+
"Must all  be veiled,  while he  that reads,  di  vines,",-+-+-+-+-+,-+-+-+-+-+
Catch ing  the sense  at two  re  moves?,-+-+-+-+,+--+-+-+
Shep herds  are hon  est peo  ple;  let  them  sing:,-+-+-+-+-+,+--+-+-+-+
"Rid dle  who list,  for me,  and pull  for  Prime;",-+-+-+-+-+,+--+-+-+-+
I en  vy no  man's night  in gale  or  spring;,-+-+-+-+-+,-+-+-+-+-+|-+-+++---+
"Nor let  them pun  ish me  with loss  of  rhyme,",-+-+-+-+-+,+--+-+-+-+
"Who plain  ly say,  My God,  My  King.",-+-+-+-+,-+-+-+-+
"Dark house,  by which  once more  I  stand",-+-+-+-+,++--++-+ | ++-+-+-+
"Here in  the long  un love  ly  street,",-+-+-+-+,+--+-+-+
"Doors,  where  my heart  was used  to  beat",-+-+-+-+,+--+-+-+
"So quick  ly, wait  ing for  a  hand,",-+-+-+-+,++-+---+ | -+-+-+-+
A hand  that can  be clasped  no  more-,-+-+-+-+,-+---+++ | -+-+-+++
"Be hold  me,  for  I can  not  sleep,",-+-+-+-+,-+-+-+-+
And like  a guil  ty thing  I  creep,-+-+-+-+,-+-+-+-+
At ear  li est morn  ing to  the  door.,-+-+-+-+,-+--+-+-+
He is  not here;  but far  a  way,-+-+-+-+,-+-+-+-+ | --++-+-+ | +--+-+-+
"The noise  of life  be gins  a  gain,",-+-+-+-+,-+-+-+-+
And ghast  ly through  the driz  zling  rain,-+-+-+-+,-+-+-+-+
On the  bald street  breaks the  blank  day.,-+-+-+-+,--+++-++
O ver  the land  freck led  with snow  half- thawed,-+-+-+-+-+,+--++--+++
The spec  u la  ting rooks  at their  nests  cawed,-+-+-+-+-+,-+-+-+--++
"And saw  from elm-  tops,  del  i cate as flow  er of  grass,",-+-+-+-+-+,-+-+-+---+--+
"What we  be low  could not  see,  Win  ter  pass.",-+-+-+-+-+,-+-+-+-+-+
What pass  ing- bells  for these  who die  as cat  tle?,-+-+-+-+-+,-+-+-+-+-+-
On ly  the mon  strous an  ger of  the  guns.,-+-+-+-+-+,+--+-+-+-+
On ly  the stut  ter ing ri  fles' ra  pid rat  tle,-+-+-+-+-+,+--+--+-+-+-
Can pat  ter out  their hast  y or  i  sons.,-+-+-+-+-+,-+-+-+-+-+
No mock  er ies now  for them;  no prayers  nor  bells;,-+-+-+-+-+,-+--+-+-+-+|++--+-+++-+
"Nor an  y voice  of mourn  ing save  the cho  irs,--",-+-+-+-+-+,-+-+-+-+-+-
"The shrill,  de ment  ed cho  irs of wail  ing  shells;",-+-+-+-+-+,-+-+-+--+-+
And bu  gles call  ing for  them from  sad shi  res.,-+-+-+-+-+,-+-+-+--++-
What can  dles may  be held  to speed  them  all?,-+-+-+-+-+,-+-+-+-+-+|++---+-+-+
Not in  the hands  of boys  but in  their  eyes,-+-+-+-+-+,+--+-+-+-+
Shall shine  the ho  ly glim  mers of  good  byes.,-+-+-+-+-+,-+-+-+-+-+
The pal  lor of  girls' brows  shall be  their  pall;,-+-+-+-+-+,-+--++-+-+
"Their flow  ers the ten  der ness  of pa  tient  minds,",-+-+-+-+-+,-+--+-+-+-+
And each  slow dusk  a draw  ing- down  of  blinds.,-+-+-+-+-+,-+++-+-+-+
"Bright star,  would I  were stead  fast as  thou  art--",-+-+-+-+-+,++-+-+--++
Not in  lone splen  dour hung  a loft  the  night,-+-+-+-+-+,+-++-+-+-+
"And watch  ing,  with  e ter  nal lids  a  part,",-+-+-+-+-+,-+-+-+-+-+
"Like na  ture's pa  tient, sleep  less Er  e  mite,",-+-+-+-+-+,-+-+-+-+-+
The mov  ing wa  ters at  their priest  like  task,-+-+-+-+-+,-+-+-+-+-+
"Of pure  ab lu  tion round  earth's hu  man  shores,",-+-+-+-+-+,-+-+-+++-+
Or gaz  ing on  the new  soft- fall  en  mask,-+-+-+-+-+,-+---+++-+|-+-+-+++-+
Of snow  up on  the moun  tains and  the  moors--,-+-+-+-+-+,-+-+-+-+-+
"No--  yet  still stead  fast,  still  un change  a  ble,",-+-+-+-+-+,+-++-+-+-+
"Pil low'd  up on  my fair  love's rip  en ing  breast,",-+-+-+-+-+,+--+-+++--+
"To feel  for ev  er its  soft fall  and  swell,",-+-+-+-+-+,-+-+--++-+
"A wake  for ev  er in  a sweet  un  rest,",-+-+-+-+-+,-+-+---+++
"Still, still  to hear  her ten  der- tak  en  breath,",-+-+-+-+-+,++-+-+-+-+
And so  live ev  er--  or  else swoon  to  death.,-+-+-+-+-+,-+++---+-+
Tro  chee trips  from long  to  short.,+-+-+-+-,+-+-+-+
From long  to long  in sol  emn  sort.,-+-+-+-+,-+-+-+-+
Slow Spon  dee stalks;  strong foot!  yet ill a  ble,++++++++++,++-+++-+--
Ev er to  come up with  Dac tyl tri  syl la  ble.,+--+--+--+--,+--+--+--+--
I am  bics march  from short  to  long.,-+-+-+-+,-+-+-+-+
With a leap  and a bound  the swift An  a pests  throng.,--+--+--+--+,--+--+--+--+
"Now  all  the truth  is  out,",-+-+-+,-+-+-+
Be sec  ret and take  de  feat,-+-+-+,-+--+-+
"From an  y braz  en  throat,",-+-+-+,-+-+-+
"For how  can you  com  pete,",-+-+-+,-+-+-+
"Be ing hon  our bred,  with  one",-+-+-+,--+-+-+
"Who,  were  it proved  he  lies,",-+-+-+,+--+-+|-+-+-+
Were nei  ther shamed  in his  own,-+-+-+,-+-+--+
Nor in  his neigh  bours'  eyes?,-+-+-+,+--+-+
Bred to  a hard  er  thing,-+-+-+,+--+-+
"Than Tri  umph,  turn  a  way",-+-+-+,-+-+-+
And like  a laugh  ing  string,-+-+-+,-+-+-+
Where on  mad fing  ers  play,-+-+-+,--++-+|-+++-+
"A mid  a place  of  stone,",-+-+-+,-+-+-+
"Be sec  ret and  ex  ult,",-+-+-+,-+-+-+
Be cause   of all  things  known,-+-+-+,-+-+++
That is  most dif  fi  cult.,-+-+-+,+-++-+|+--+-+
"Since there's  no help,  come let  us kiss  and  part;",-+-+-+-+-+,+--++--+-+|-+-++--+-+
"Nay, I  have done,  you get  no more  of  me,",-+-+-+-+-+,+--+-+-+-+|+--+--++-+
"And I  am glad,  yea glad  with all  my  heart",-+-+-+-+-+,-+-+++-+-+
That thus  so clean  ly I  my self  can  free;,-+-+-+-+-+,-+-+-+-+-+
"Shake hands  for ev er,  can  cel all  our  vows,",-+-+-+-+-+,++-+-+-+-+
"And when  we meet  at an  y time  a  gain,",-+-+-+-+-+,-+-+-+-+-+
Be it  not seen  in ei  ther of  our  brows,-+-+-+-+-+,--++-+-+-+|+-++-+---+
That we  one jot  of for  mer love  re  tain.,-+-+-+-+-+,-+++-+-+-+|--++-+-+-+
Now at  the last  gasp of  love's la  test  breath,-+-+-+-+-+,+--++-++-+
"When,  his  pulse fail  ing,  Pas  sion speech  less  lies,",-+-+-+-+-+,+-++-+-+-+
"When Faith  is kneel  ing by  his bed  of  death,",-+-+-+-+-+,-+-+-+-+-+
"And In  no cence  is clos  ing up  his  eyes,",-+-+-+-+-+,-+-+-+-+-+
"Now if  thou wouldst,  when all  have giv  en him  o ver,",-+-+-+-+-+,+--+-+-+--+-
From death  to life  thou mightst  him yet  re  cov er.,-+-+-+-+-+,-+-+-+-+-+-
The ev  er last  ing u  ni verse  of  things,-+-+-+-+-+,-+-+-+-+-+
"Flows through  the mind,  and rolls  its rap  id  waves,",-+-+-+-+-+,+--+-+-+-+
Now dark-- now glit  ter ing-- now  re flect  ing  gloom--,-+-+-+-+-+,-+-+--+-+-+
"Now lend  ing splen  dour,  where  from se  cret  springs",-+-+-+-+-+,-+-+-+-+-+
